Tempo,Valor
2024-09-09 19:23:00,41.116544
2024-09-09 19:23:00,41.116544
2024-09-09 19:23:00,41.116544
2024-09-09 19:23:00,41.116544
2024-09-09 19:23:00,41.116544
2024-09-09 19:23:01,41.116544
2024-09-09 19:23:01,41.116544
2024-09-09 19:23:01,41.116544
2024-09-09 19:23:01,41.116544
2024-09-09 19:23:01,41.116544
2024-09-09 19:23:02,41.116544
2024-09-09 19:23:02,41.116544
2024-09-09 19:23:02,41.116544
2024-09-09 19:23:02,41.116544
2024-09-09 19:23:02,41.116544
2024-09-09 19:23:03,41.116544
2024-09-09 19:23:03,41.116544
2024-09-09 19:23:03,41.116544
2024-09-09 19:23:03,41.116544
2024-09-09 19:23:03,41.116544
2024-09-09 19:23:04,41.116544
2024-09-09 19:23:04,41.116544
2024-09-09 19:23:04,41.116544
2024-09-09 19:23:04,41.116544
2024-09-09 19:23:04,41.116544
2024-09-09 19:23:05,41.116544
2024-09-09 19:23:05,41.116544
2024-09-09 19:23:05,41.116544
2024-09-09 19:23:05,41.311872
2024-09-09 19:23:05,41.311872
2024-09-09 19:23:06,41.311872
2024-09-09 19:23:06,41.311872
2024-09-09 19:23:06,41.311872
2024-09-09 19:23:06,41.311872
2024-09-09 19:23:06,41.311872
2024-09-09 19:23:07,40.823552
2024-09-09 19:23:07,40.823552
2024-09-09 19:23:07,40.823552
2024-09-09 19:23:07,40.823552
2024-09-09 19:23:07,40.823552
2024-09-09 19:23:08,40.823552
2024-09-09 19:23:08,40.823552
2024-09-09 19:23:08,40.823552
2024-09-09 19:23:08,40.823552
2024-09-09 19:23:08,40.823552
2024-09-09 19:23:09,40.823552
2024-09-09 19:23:09,40.823552
2024-09-09 19:23:09,40.823552
2024-09-09 19:23:09,40.823552
2024-09-09 19:23:10,40.823552
2024-09-09 19:23:10,40.823552
2024-09-09 19:23:10,40.823552
2024-09-09 19:23:10,40.823552
2024-09-09 19:23:10,40.823552
2024-09-09 19:23:11,41.116544
2024-09-09 19:23:11,40.725888
2024-09-09 19:23:11,40.725888
2024-09-09 19:23:11,40.725888
2024-09-09 19:23:11,40.725888
2024-09-09 19:23:12,40.725888
2024-09-09 19:23:12,40.725888
2024-09-09 19:23:12,40.725888
2024-09-09 19:23:12,40.725888
2024-09-09 19:23:12,40.725888
2024-09-09 19:23:13,40.725888
2024-09-09 19:23:13,40.725888
2024-09-09 19:23:13,40.725888
2024-09-09 19:23:13,40.725888
2024-09-09 19:23:13,40.725888
2024-09-09 19:23:14,40.725888
2024-09-09 19:23:14,40.725888
2024-09-09 19:23:14,40.725888
2024-09-09 19:23:14,40.725888
2024-09-09 19:23:14,40.725888
2024-09-09 19:23:15,41.116544
2024-09-09 19:23:15,41.214208
2024-09-09 19:23:15,41.214208
2024-09-09 19:23:15,41.214208
2024-09-09 19:23:15,41.214208
2024-09-09 19:23:16,41.214208
2024-09-09 19:23:16,40.725888
2024-09-09 19:23:16,40.725888
2024-09-09 19:23:16,40.725888
2024-09-09 19:23:16,40.725888
2024-09-09 19:23:17,40.725888
2024-09-09 19:23:17,40.725888
2024-09-09 19:23:17,40.725888
2024-09-09 19:23:17,40.725888
2024-09-09 19:23:17,40.725888
2024-09-09 19:23:18,40.725888
2024-09-09 19:23:18,40.725888
2024-09-09 19:23:18,40.725888
2024-09-09 19:23:18,40.725888
2024-09-09 19:23:18,40.725888
2024-09-09 19:23:19,40.725888
2024-09-09 19:23:19,40.725888
2024-09-09 19:23:19,40.725888
2024-09-09 19:23:19,40.725888
2024-09-09 19:23:19,40.725888
2024-09-09 19:23:20,41.214208
2024-09-09 19:23:20,41.214208
2024-09-09 19:23:20,41.214208
2024-09-09 19:23:20,41.214208
2024-09-09 19:23:20,41.214208
2024-09-09 19:23:21,41.214208
2024-09-09 19:23:21,41.214208
2024-09-09 19:23:21,41.214208
2024-09-09 19:23:21,41.214208
2024-09-09 19:23:21,41.214208
2024-09-09 19:23:22,41.214208
2024-09-09 19:23:22,41.214208
2024-09-09 19:23:22,41.214208
2024-09-09 19:23:22,41.214208
2024-09-09 19:23:22,41.214208
2024-09-09 19:23:23,41.214208
2024-09-09 19:23:23,41.214208
2024-09-09 19:23:23,41.214208
2024-09-09 19:23:23,41.116544
2024-09-09 19:23:24,41.116544
2024-09-09 19:23:24,41.116544
2024-09-09 19:23:24,41.116544
2024-09-09 19:23:24,41.116544
2024-09-09 19:23:25,41.116544
2024-09-09 19:23:25,41.116544
2024-09-09 19:23:25,41.116544
2024-09-09 19:23:25,41.116544
2024-09-09 19:23:25,41.116544
2024-09-09 19:23:26,41.116544
2024-09-09 19:23:26,41.116544
2024-09-09 19:23:26,41.116544
2024-09-09 19:23:26,41.116544
2024-09-09 19:23:26,41.116544
2024-09-09 19:23:27,41.116544
2024-09-09 19:23:27,41.116544
2024-09-09 19:23:27,41.116544
