Tempo,Valor
2024-09-09 19:37:00,44.730112
2024-09-09 19:37:00,44.730112
2024-09-09 19:37:00,44.730112
2024-09-09 19:37:00,44.730112
2024-09-09 19:37:00,44.730112
2024-09-09 19:37:01,44.730112
2024-09-09 19:37:01,44.730112
2024-09-09 19:37:01,44.730112
2024-09-09 19:37:01,44.730112
2024-09-09 19:37:02,44.730112
2024-09-09 19:37:02,44.730112
2024-09-09 19:37:02,44.827776
2024-09-09 19:37:02,44.827776
2024-09-09 19:37:02,44.827776
2024-09-09 19:37:03,44.827776
2024-09-09 19:37:03,44.827776
2024-09-09 19:37:03,44.730112
2024-09-09 19:37:03,44.730112
2024-09-09 19:37:03,44.730112
2024-09-09 19:37:04,44.730112
2024-09-09 19:37:04,44.730112
2024-09-09 19:37:04,44.730112
2024-09-09 19:37:04,44.730112
2024-09-09 19:37:04,44.730112
2024-09-09 19:37:05,44.730112
2024-09-09 19:37:05,44.730112
2024-09-09 19:37:05,44.730112
2024-09-09 19:37:05,44.730112
2024-09-09 19:37:05,44.730112
2024-09-09 19:37:06,44.730112
2024-09-09 19:37:06,44.730112
2024-09-09 19:37:06,44.730112
2024-09-09 19:37:06,44.730112
2024-09-09 19:37:06,44.730112
2024-09-09 19:37:07,44.632448
2024-09-09 19:37:07,44.632448
2024-09-09 19:37:07,44.632448
2024-09-09 19:37:07,44.632448
2024-09-09 19:37:07,44.534784
2024-09-09 19:37:08,44.534784
2024-09-09 19:37:08,44.534784
2024-09-09 19:37:08,44.534784
2024-09-09 19:37:08,44.534784
2024-09-09 19:37:09,44.534784
2024-09-09 19:37:09,44.534784
2024-09-09 19:37:09,44.534784
2024-09-09 19:37:09,44.534784
2024-09-09 19:37:09,44.534784
2024-09-09 19:37:10,44.534784
2024-09-09 19:37:10,44.534784
2024-09-09 19:37:10,44.534784
2024-09-09 19:37:10,44.534784
2024-09-09 19:37:10,44.534784
2024-09-09 19:37:11,44.534784
2024-09-09 19:37:11,44.534784
2024-09-09 19:37:11,44.534784
2024-09-09 19:37:11,44.534784
2024-09-09 19:37:11,44.632448
2024-09-09 19:37:12,44.632448
2024-09-09 19:37:12,44.632448
2024-09-09 19:37:12,44.632448
2024-09-09 19:37:12,44.632448
2024-09-09 19:37:12,44.92544
2024-09-09 19:37:13,44.92544
2024-09-09 19:37:13,44.92544
2024-09-09 19:37:13,44.92544
2024-09-09 19:37:13,44.92544
2024-09-09 19:37:14,44.92544
2024-09-09 19:37:14,44.92544
2024-09-09 19:37:14,44.730112
2024-09-09 19:37:14,44.730112
2024-09-09 19:37:14,44.730112
2024-09-09 19:37:15,44.730112
2024-09-09 19:37:15,44.730112
2024-09-09 19:37:15,44.730112
2024-09-09 19:37:15,44.730112
2024-09-09 19:37:15,44.730112
2024-09-09 19:37:16,44.730112
2024-09-09 19:37:16,44.730112
2024-09-09 19:37:16,44.730112
2024-09-09 19:37:16,44.730112
2024-09-09 19:37:16,44.730112
2024-09-09 19:37:17,44.730112
2024-09-09 19:37:17,44.730112
2024-09-09 19:37:17,44.730112
2024-09-09 19:37:17,44.730112
2024-09-09 19:37:17,44.730112
2024-09-09 19:37:18,44.730112
2024-09-09 19:37:18,44.730112
2024-09-09 19:37:18,44.730112
2024-09-09 19:37:18,44.730112
2024-09-09 19:37:18,44.92544
2024-09-09 19:37:19,44.92544
2024-09-09 19:37:19,44.92544
2024-09-09 19:37:19,44.92544
2024-09-09 19:37:19,44.92544
2024-09-09 19:37:19,44.92544
2024-09-09 19:37:20,44.92544
2024-09-09 19:37:20,44.92544
2024-09-09 19:37:20,44.92544
2024-09-09 19:37:20,44.92544
2024-09-09 19:37:20,44.92544
2024-09-09 19:37:21,44.92544
2024-09-09 19:37:21,44.92544
2024-09-09 19:37:21,44.92544
2024-09-09 19:37:21,44.92544
2024-09-09 19:37:21,44.92544
2024-09-09 19:37:22,44.92544
2024-09-09 19:37:22,44.92544
2024-09-09 19:37:22,44.92544
2024-09-09 19:37:22,44.92544
2024-09-09 19:37:22,44.92544
2024-09-09 19:37:23,44.827776
2024-09-09 19:37:23,44.827776
2024-09-09 19:37:23,44.827776
2024-09-09 19:37:23,44.827776
2024-09-09 19:37:24,44.827776
2024-09-09 19:37:24,44.827776
2024-09-09 19:37:24,44.827776
2024-09-09 19:37:24,44.827776
2024-09-09 19:37:24,44.827776
2024-09-09 19:37:25,44.730112
2024-09-09 19:37:25,44.730112
2024-09-09 19:37:25,44.730112
2024-09-09 19:37:25,44.730112
2024-09-09 19:37:26,44.730112
2024-09-09 19:37:26,44.730112
2024-09-09 19:37:26,44.730112
2024-09-09 19:37:26,44.730112
2024-09-09 19:37:26,44.730112
2024-09-09 19:37:27,44.730112
2024-09-09 19:37:27,44.730112
2024-09-09 19:37:27,44.730112
2024-09-09 19:37:27,44.730112
2024-09-09 19:37:27,44.730112
2024-09-09 19:37:28,44.730112
2024-09-09 19:37:28,44.730112
2024-09-09 19:37:28,44.730112
2024-09-09 19:37:28,44.730112
2024-09-09 19:37:28,44.730112
2024-09-09 19:37:29,44.827776
2024-09-09 19:37:29,44.827776
2024-09-09 19:37:29,44.827776
2024-09-09 19:37:29,44.827776
2024-09-09 19:37:29,44.827776
2024-09-09 19:37:30,44.827776
2024-09-09 19:37:30,44.534784
2024-09-09 19:37:30,44.534784
2024-09-09 19:37:30,44.534784
2024-09-09 19:37:30,44.534784
2024-09-09 19:37:31,44.534784
2024-09-09 19:37:31,44.534784
2024-09-09 19:37:31,44.534784
2024-09-09 19:37:31,44.534784
2024-09-09 19:37:32,44.534784
2024-09-09 19:37:32,44.534784
2024-09-09 19:37:32,44.534784
2024-09-09 19:37:32,44.534784
2024-09-09 19:37:33,44.534784
2024-09-09 19:37:33,44.534784
2024-09-09 19:37:33,44.534784
2024-09-09 19:37:33,44.534784
2024-09-09 19:37:33,44.534784
2024-09-09 19:37:34,44.534784
2024-09-09 19:37:34,44.534784
2024-09-09 19:37:34,44.730112
2024-09-09 19:37:34,44.730112
2024-09-09 19:37:35,44.730112
2024-09-09 19:37:35,44.730112
2024-09-09 19:37:35,44.730112
2024-09-09 19:37:35,44.730112
2024-09-09 19:37:35,44.632448
2024-09-09 19:37:36,44.632448
2024-09-09 19:37:36,44.632448
2024-09-09 19:37:36,44.632448
2024-09-09 19:37:36,44.632448
2024-09-09 19:37:36,44.632448
2024-09-09 19:37:37,44.632448
2024-09-09 19:37:37,44.632448
