Tempo,Valor
2024-09-09 19:28:00,45.120768
2024-09-09 19:28:00,45.120768
2024-09-09 19:28:00,45.120768
2024-09-09 19:28:00,45.120768
2024-09-09 19:28:00,45.120768
2024-09-09 19:28:01,45.120768
2024-09-09 19:28:01,45.120768
2024-09-09 19:28:01,45.120768
2024-09-09 19:28:01,45.120768
2024-09-09 19:28:01,45.120768
2024-09-09 19:28:02,45.120768
2024-09-09 19:28:02,45.120768
2024-09-09 19:28:02,45.120768
2024-09-09 19:28:02,45.120768
2024-09-09 19:28:03,45.120768
2024-09-09 19:28:03,45.120768
2024-09-09 19:28:03,45.120768
2024-09-09 19:28:03,45.120768
2024-09-09 19:28:04,45.120768
2024-09-09 19:28:04,45.120768
2024-09-09 19:28:04,45.120768
2024-09-09 19:28:04,45.120768
2024-09-09 19:28:05,45.120768
2024-09-09 19:28:05,45.120768
2024-09-09 19:28:05,45.120768
2024-09-09 19:28:05,45.120768
2024-09-09 19:28:06,45.120768
2024-09-09 19:28:06,45.120768
2024-09-09 19:28:06,45.120768
2024-09-09 19:28:06,45.120768
2024-09-09 19:28:06,45.120768
2024-09-09 19:28:07,45.120768
2024-09-09 19:28:07,45.120768
2024-09-09 19:28:07,45.218432
2024-09-09 19:28:07,45.218432
2024-09-09 19:28:07,45.120768
2024-09-09 19:28:08,45.120768
2024-09-09 19:28:08,45.120768
2024-09-09 19:28:08,45.120768
2024-09-09 19:28:08,45.120768
2024-09-09 19:28:08,45.120768
2024-09-09 19:28:09,45.120768
2024-09-09 19:28:09,45.120768
2024-09-09 19:28:09,45.120768
2024-09-09 19:28:09,45.120768
2024-09-09 19:28:09,45.120768
2024-09-09 19:28:10,45.120768
2024-09-09 19:28:10,45.120768
2024-09-09 19:28:10,45.120768
2024-09-09 19:28:10,45.120768
2024-09-09 19:28:11,45.120768
2024-09-09 19:28:11,45.120768
2024-09-09 19:28:11,45.120768
2024-09-09 19:28:11,45.120768
2024-09-09 19:28:12,45.120768
2024-09-09 19:28:12,45.120768
2024-09-09 19:28:12,45.120768
2024-09-09 19:28:12,45.120768
2024-09-09 19:28:12,45.120768
2024-09-09 19:28:13,45.120768
2024-09-09 19:28:13,45.120768
2024-09-09 19:28:13,45.120768
2024-09-09 19:28:13,45.120768
2024-09-09 19:28:13,45.120768
2024-09-09 19:28:14,45.120768
2024-09-09 19:28:14,45.120768
2024-09-09 19:28:14,45.120768
2024-09-09 19:28:14,45.120768
2024-09-09 19:28:14,45.120768
2024-09-09 19:28:15,45.120768
2024-09-09 19:28:15,45.120768
2024-09-09 19:28:15,45.120768
2024-09-09 19:28:15,45.120768
2024-09-09 19:28:15,45.120768
2024-09-09 19:28:16,45.120768
2024-09-09 19:28:16,45.120768
2024-09-09 19:28:16,45.218432
2024-09-09 19:28:16,45.218432
2024-09-09 19:28:16,45.218432
2024-09-09 19:28:17,45.218432
2024-09-09 19:28:17,45.218432
2024-09-09 19:28:17,45.218432
2024-09-09 19:28:17,45.218432
2024-09-09 19:28:17,45.218432
2024-09-09 19:28:18,45.218432
2024-09-09 19:28:18,45.218432
2024-09-09 19:28:18,45.218432
2024-09-09 19:28:18,45.120768
2024-09-09 19:28:19,45.120768
2024-09-09 19:28:19,45.120768
2024-09-09 19:28:19,45.120768
2024-09-09 19:28:19,45.120768
2024-09-09 19:28:19,45.120768
2024-09-09 19:28:20,45.120768
2024-09-09 19:28:20,45.120768
2024-09-09 19:28:20,45.120768
2024-09-09 19:28:20,45.120768
2024-09-09 19:28:20,45.120768
2024-09-09 19:28:21,45.120768
2024-09-09 19:28:21,45.120768
2024-09-09 19:28:21,45.120768
2024-09-09 19:28:21,45.120768
