Nome do data point,Tempo,Valor,Processado,Comentario
uno - SP,2024-09-09 19:16:30,44.827776,44.827776,
uno - SP,2024-09-09 19:16:30,45.023104,45.023104,
uno - SP,2024-09-09 19:16:30,47.953024,47.953024,
uno - SP,2024-09-09 19:16:31,48.246016,48.246016,
uno - SP,2024-09-09 19:16:31,48.929664,48.929664,
uno - SP,2024-09-09 19:16:31,44.92544,44.92544,
uno - SP,2024-09-09 19:16:31,49.222656,49.222656,
uno - SP,2024-09-09 19:16:31,47.562368,47.562368,
uno - SP,2024-09-09 19:16:32,46.292736,46.292736,
uno - SP,2024-09-09 19:16:32,44.92544,44.92544,
uno - SP,2024-09-09 19:16:32,48.539008,48.539008,
uno - SP,2024-09-09 19:16:32,45.023104,45.023104,
uno - SP,2024-09-09 19:16:32,45.90208,45.90208,
uno - SP,2024-09-09 19:16:33,48.734336,48.734336,
uno - SP,2024-09-09 19:16:33,45.218432,45.218432,
uno - SP,2024-09-09 19:16:33,47.464704,47.464704,
uno - SP,2024-09-09 19:16:33,45.023104,45.023104,
uno - SP,2024-09-09 19:16:33,45.804416,45.804416,
uno - SP,2024-09-09 19:16:34,45.120768,45.120768,
uno - SP,2024-09-09 19:16:34,47.562368,47.562368,
uno - SP,2024-09-09 19:16:34,45.218432,45.218432,
uno - SP,2024-09-09 19:16:34,45.023104,45.023104,
uno - SP,2024-09-09 19:16:34,44.92544,44.92544,
uno - SP,2024-09-09 19:16:35,47.85536,47.85536,
uno - SP,2024-09-09 19:16:35,48.34368,48.34368,
uno - SP,2024-09-09 19:16:35,45.316096,45.316096,
uno - SP,2024-09-09 19:16:35,45.023104,45.023104,
uno - SP,2024-09-09 19:16:36,45.120768,45.120768,
uno - SP,2024-09-09 19:16:36,46.195072,46.195072,
uno - SP,2024-09-09 19:16:36,44.92544,44.92544,
uno - SP,2024-09-09 19:16:36,48.832,48.832,
uno - SP,2024-09-09 19:16:36,48.050688,48.050688,
uno - SP,2024-09-09 19:16:37,44.827776,44.827776,
uno - SP,2024-09-09 19:16:37,45.023104,45.023104,
uno - SP,2024-09-09 19:16:37,45.316096,45.316096,
uno - SP,2024-09-09 19:16:37,47.953024,47.953024,
uno - SP,2024-09-09 19:16:38,45.609088,45.609088,
uno - SP,2024-09-09 19:16:38,45.316096,45.316096,
uno - SP,2024-09-09 19:16:38,45.218432,45.218432,
uno - SP,2024-09-09 19:16:38,45.316096,45.316096,
uno - SP,2024-09-09 19:16:39,45.218432,45.218432,
uno - SP,2024-09-09 19:16:39,45.120768,45.120768,
uno - SP,2024-09-09 19:16:39,45.316096,45.316096,
uno - SP,2024-09-09 19:16:39,45.120768,45.120768,
uno - SP,2024-09-09 19:16:39,45.511424,45.511424,
uno - SP,2024-09-09 19:16:40,45.706752,45.706752,
uno - SP,2024-09-09 19:16:40,45.218432,45.218432,
uno - SP,2024-09-09 19:16:40,48.050688,48.050688,
uno - SP,2024-09-09 19:16:40,48.148352,48.148352,
uno - SP,2024-09-09 19:16:40,45.706752,45.706752,
uno - SP,2024-09-09 19:16:41,45.120768,45.120768,
uno - SP,2024-09-09 19:16:41,45.218432,45.218432,
uno - SP,2024-09-09 19:16:41,48.050688,48.050688,
uno - SP,2024-09-09 19:16:41,44.92544,44.92544,
uno - SP,2024-09-09 19:16:41,49.124992,49.124992,
uno - SP,2024-09-09 19:16:42,45.316096,45.316096,
uno - SP,2024-09-09 19:16:42,47.953024,47.953024,
uno - SP,2024-09-09 19:16:42,48.441344,48.441344,
uno - SP,2024-09-09 19:16:42,49.222656,49.222656,
uno - SP,2024-09-09 19:16:42,45.41376,45.41376,
uno - SP,2024-09-09 19:16:43,45.316096,45.316096,
uno - SP,2024-09-09 19:16:43,47.85536,47.85536,
uno - SP,2024-09-09 19:16:43,45.218432,45.218432,
uno - SP,2024-09-09 19:16:43,49.32032,49.32032,
uno - SP,2024-09-09 19:16:43,45.316096,45.316096,
uno - SP,2024-09-09 19:16:44,48.929664,48.929664,
uno - SP,2024-09-09 19:16:44,45.609088,45.609088,
uno - SP,2024-09-09 19:16:44,45.218432,45.218432,
uno - SP,2024-09-09 19:16:44,45.41376,45.41376,
uno - SP,2024-09-09 19:16:44,47.953024,47.953024,
uno - SP,2024-09-09 19:16:45,44.92544,44.92544,
uno - SP,2024-09-09 19:16:45,45.218432,45.218432,
uno - SP,2024-09-09 19:16:45,45.41376,45.41376,
uno - SP,2024-09-09 19:16:45,48.539008,48.539008,
uno - SP,2024-09-09 19:16:45,45.609088,45.609088,
uno - SP,2024-09-09 19:16:46,45.120768,45.120768,
uno - SP,2024-09-09 19:16:46,48.734336,48.734336,
uno - SP,2024-09-09 19:16:46,50.492288,50.492288,
uno - SP,2024-09-09 19:16:46,45.316096,45.316096,
uno - SP,2024-09-09 19:16:47,49.222656,49.222656,
uno - SP,2024-09-09 19:16:47,49.710976,49.710976,
uno - SP,2024-09-09 19:16:47,47.660032,47.660032,
uno - SP,2024-09-09 19:16:47,45.218432,45.218432,
uno - SP,2024-09-09 19:16:47,49.515648,49.515648,
uno - SP,2024-09-09 19:16:48,45.218432,45.218432,
uno - SP,2024-09-09 19:16:48,45.511424,45.511424,
uno - SP,2024-09-09 19:16:48,49.710976,49.710976,
uno - SP,2024-09-09 19:16:48,49.417984,49.417984,
uno - SP,2024-09-09 19:16:49,45.218432,45.218432,
uno - SP,2024-09-09 19:16:49,45.41376,45.41376,
uno - SP,2024-09-09 19:16:49,47.757696,47.757696,
uno - SP,2024-09-09 19:16:49,45.706752,45.706752,
uno - SP,2024-09-09 19:16:50,45.023104,45.023104,
uno - SP,2024-09-09 19:16:50,45.316096,45.316096,
uno - SP,2024-09-09 19:16:50,49.417984,49.417984,
uno - SP,2024-09-09 19:16:50,48.441344,48.441344,
uno - SP,2024-09-09 19:16:50,45.023104,45.023104,
uno - SP,2024-09-09 19:16:51,45.316096,45.316096,
uno - SP,2024-09-09 19:16:51,49.32032,49.32032,
uno - SP,2024-09-09 19:16:51,45.511424,45.511424,
uno - SP,2024-09-09 19:16:51,45.41376,45.41376,
uno - SP,2024-09-09 19:16:51,49.222656,49.222656,
uno - SP,2024-09-09 19:16:52,45.218432,45.218432,
uno - SP,2024-09-09 19:16:52,47.953024,47.953024,
uno - SP,2024-09-09 19:16:52,46.292736,46.292736,
uno - SP,2024-09-09 19:16:52,49.027328,49.027328,
uno - SP,2024-09-09 19:16:52,45.511424,45.511424,
uno - SP,2024-09-09 19:16:53,47.85536,47.85536,
uno - SP,2024-09-09 19:16:53,45.999744,45.999744,
uno - SP,2024-09-09 19:16:53,45.120768,45.120768,
uno - SP,2024-09-09 19:16:53,45.511424,45.511424,
uno - SP,2024-09-09 19:16:53,49.515648,49.515648,
uno - SP,2024-09-09 19:16:54,45.90208,45.90208,
uno - SP,2024-09-09 19:16:54,46.195072,46.195072,
uno - SP,2024-09-09 19:16:54,45.41376,45.41376,
uno - SP,2024-09-09 19:16:54,49.710976,49.710976,
uno - SP,2024-09-09 19:16:54,45.511424,45.511424,
uno - SP,2024-09-09 19:16:55,49.124992,49.124992,
uno - SP,2024-09-09 19:16:55,45.41376,45.41376,
uno - SP,2024-09-09 19:16:55,49.417984,49.417984,
uno - SP,2024-09-09 19:16:55,47.953024,47.953024,
uno - SP,2024-09-09 19:16:55,45.511424,45.511424,
uno - SP,2024-09-09 19:16:56,49.417984,49.417984,
uno - SP,2024-09-09 19:16:56,48.441344,48.441344,
uno - SP,2024-09-09 19:16:56,46.292736,46.292736,
uno - SP,2024-09-09 19:16:56,45.511424,45.511424,
uno - SP,2024-09-09 19:16:57,45.609088,45.609088,
uno - SP,2024-09-09 19:16:57,45.316096,45.316096,
uno - SP,2024-09-09 19:16:57,48.832,48.832,
uno - SP,2024-09-09 19:16:57,45.706752,45.706752,
uno - SP,2024-09-09 19:16:57,49.613312,49.613312,
uno - SP,2024-09-09 19:16:58,45.706752,45.706752,
uno - SP,2024-09-09 19:16:58,48.441344,48.441344,
uno - SP,2024-09-09 19:16:58,46.097408,46.097408,
uno - SP,2024-09-09 19:16:58,49.417984,49.417984,
uno - SP,2024-09-09 19:16:58,45.706752,45.706752,
uno - SP,2024-09-09 19:16:59,45.609088,45.609088,
uno - SP,2024-09-09 19:16:59,45.511424,45.511424,
uno - SP,2024-09-09 19:16:59,46.488064,46.488064,
uno - SP,2024-09-09 19:16:59,45.511424,45.511424,
uno - SP,2024-09-09 19:16:59,45.316096,45.316096,
uno - SP,2024-09-09 19:17:00,45.999744,45.999744,
uno - SP,2024-09-09 19:17:00,45.316096,45.316096,
uno - SP,2024-09-09 19:17:00,48.34368,48.34368,
uno - SP,2024-09-09 19:17:00,48.539008,48.539008,
uno - SP,2024-09-09 19:17:01,49.515648,49.515648,
uno - SP,2024-09-09 19:17:01,49.80864,49.80864,
uno - SP,2024-09-09 19:17:01,45.609088,45.609088,
uno - SP,2024-09-09 19:17:01,47.660032,47.660032,
uno - SP,2024-09-09 19:17:01,46.488064,46.488064,
uno - SP,2024-09-09 19:17:02,49.417984,49.417984,
uno - SP,2024-09-09 19:17:02,45.609088,45.609088,
uno - SP,2024-09-09 19:17:02,46.195072,46.195072,
uno - SP,2024-09-09 19:17:02,49.613312,49.613312,
uno - SP,2024-09-09 19:17:03,49.710976,49.710976,
uno - SP,2024-09-09 19:17:03,48.34368,48.34368,
uno - SP,2024-09-09 19:17:03,45.41376,45.41376,
uno - SP,2024-09-09 19:17:03,46.292736,46.292736,
uno - SP,2024-09-09 19:17:03,45.316096,45.316096,
uno - SP,2024-09-09 19:17:04,45.609088,45.609088,
uno - SP,2024-09-09 19:17:04,49.515648,49.515648,
uno - SP,2024-09-09 19:17:04,50.003968,50.003968,
uno - SP,2024-09-09 19:17:04,45.218432,45.218432,
uno - SP,2024-09-09 19:17:05,48.050688,48.050688,
uno - SP,2024-09-09 19:17:05,45.120768,45.120768,
uno - SP,2024-09-09 19:17:05,49.32032,49.32032,
uno - SP,2024-09-09 19:17:05,45.316096,45.316096,
uno - SP,2024-09-09 19:17:05,48.734336,48.734336,
uno - SP,2024-09-09 19:17:06,47.953024,47.953024,
uno - SP,2024-09-09 19:17:06,49.124992,49.124992,
uno - SP,2024-09-09 19:17:06,45.316096,45.316096,
uno - SP,2024-09-09 19:17:06,48.050688,48.050688,
uno - SP,2024-09-09 19:17:06,48.441344,48.441344,
uno - SP,2024-09-09 19:17:07,45.218432,45.218432,
uno - SP,2024-09-09 19:17:07,49.32032,49.32032,
uno - SP,2024-09-09 19:17:07,45.609088,45.609088,
uno - SP,2024-09-09 19:17:07,47.953024,47.953024,
uno - SP,2024-09-09 19:17:07,45.41376,45.41376,
uno - SP,2024-09-09 19:17:08,49.124992,49.124992,
uno - SP,2024-09-09 19:17:08,49.027328,49.027328,
uno - SP,2024-09-09 19:17:08,45.511424,45.511424,
uno - SP,2024-09-09 19:17:08,45.609088,45.609088,
uno - SP,2024-09-09 19:17:08,45.316096,45.316096,
uno - SP,2024-09-09 19:17:09,45.41376,45.41376,
uno - SP,2024-09-09 19:17:09,45.316096,45.316096,
uno - SP,2024-09-09 19:17:09,46.585728,46.585728,
uno - SP,2024-09-09 19:17:09,45.316096,45.316096,
uno - SP,2024-09-09 19:17:10,45.41376,45.41376,
uno - SP,2024-09-09 19:17:10,45.316096,45.316096,
uno - SP,2024-09-09 19:17:10,45.609088,45.609088,
uno - SP,2024-09-09 19:17:10,45.316096,45.316096,
uno - SP,2024-09-09 19:17:10,47.953024,47.953024,
uno - SP,2024-09-09 19:17:11,48.734336,48.734336,
uno - SP,2024-09-09 19:17:11,49.417984,49.417984,
uno - SP,2024-09-09 19:17:11,49.515648,49.515648,
uno - SP,2024-09-09 19:17:11,45.706752,45.706752,
uno - SP,2024-09-09 19:17:11,48.050688,48.050688,
uno - SP,2024-09-09 19:17:12,46.488064,46.488064,
uno - SP,2024-09-09 19:17:12,45.609088,45.609088,
uno - SP,2024-09-09 19:17:12,48.929664,48.929664,
uno - SP,2024-09-09 19:17:12,45.706752,45.706752,
uno - SP,2024-09-09 19:17:13,45.804416,45.804416,
uno - SP,2024-09-09 19:17:13,45.999744,45.999744,
uno - SP,2024-09-09 19:17:13,49.124992,49.124992,
uno - SP,2024-09-09 19:17:13,45.609088,45.609088,
uno - SP,2024-09-09 19:17:13,45.41376,45.41376,
uno - SP,2024-09-09 19:17:14,45.511424,45.511424,
uno - SP,2024-09-09 19:17:14,46.781056,46.781056,
uno - SP,2024-09-09 19:17:14,45.511424,45.511424,
uno - SP,2024-09-09 19:17:14,45.804416,45.804416,
uno - SP,2024-09-09 19:17:14,48.441344,48.441344,
uno - SP,2024-09-09 19:17:15,50.003968,50.003968,
uno - SP,2024-09-09 19:17:15,45.41376,45.41376,
uno - SP,2024-09-09 19:17:15,47.269376,47.269376,
uno - SP,2024-09-09 19:17:15,45.511424,45.511424,
uno - SP,2024-09-09 19:17:16,49.124992,49.124992,
uno - SP,2024-09-09 19:17:16,45.706752,45.706752,
uno - SP,2024-09-09 19:17:16,45.609088,45.609088,
uno - SP,2024-09-09 19:17:16,46.3904,46.3904,
uno - SP,2024-09-09 19:17:16,45.609088,45.609088,
uno - SP,2024-09-09 19:17:17,45.316096,45.316096,
uno - SP,2024-09-09 19:17:17,49.417984,49.417984,
uno - SP,2024-09-09 19:17:17,45.999744,45.999744,
uno - SP,2024-09-09 19:17:17,46.585728,46.585728,
uno - SP,2024-09-09 19:17:17,49.417984,49.417984,
uno - SP,2024-09-09 19:17:18,49.222656,49.222656,
uno - SP,2024-09-09 19:17:18,45.90208,45.90208,
uno - SP,2024-09-09 19:17:18,45.218432,45.218432,
uno - SP,2024-09-09 19:17:18,49.124992,49.124992,
uno - SP,2024-09-09 19:17:19,45.804416,45.804416,
uno - SP,2024-09-09 19:17:19,45.609088,45.609088,
uno - SP,2024-09-09 19:17:19,48.734336,48.734336,
uno - SP,2024-09-09 19:17:19,45.609088,45.609088,
uno - SP,2024-09-09 19:17:20,45.511424,45.511424,
uno - SP,2024-09-09 19:17:20,49.32032,49.32032,
uno - SP,2024-09-09 19:17:20,45.609088,45.609088,
uno - SP,2024-09-09 19:17:20,48.636672,48.636672,
uno - SP,2024-09-09 19:17:20,48.734336,48.734336,
uno - SP,2024-09-09 19:17:21,48.34368,48.34368,
uno - SP,2024-09-09 19:17:21,49.32032,49.32032,
uno - SP,2024-09-09 19:17:21,45.609088,45.609088,
uno - SP,2024-09-09 19:17:21,49.027328,49.027328,
uno - SP,2024-09-09 19:17:22,45.511424,45.511424,
uno - SP,2024-09-09 19:17:22,45.804416,45.804416,
uno - SP,2024-09-09 19:17:22,45.609088,45.609088,
uno - SP,2024-09-09 19:17:22,49.222656,49.222656,
uno - SP,2024-09-09 19:17:22,45.41376,45.41376,
uno - SP,2024-09-09 19:17:23,45.999744,45.999744,
uno - SP,2024-09-09 19:17:23,49.32032,49.32032,
uno - SP,2024-09-09 19:17:23,47.85536,47.85536,
uno - SP,2024-09-09 19:17:23,45.609088,45.609088,
uno - SP,2024-09-09 19:17:24,45.218432,45.218432,
uno - SP,2024-09-09 19:17:24,45.609088,45.609088,
uno - SP,2024-09-09 19:17:25,45.511424,45.511424,
uno - SP,2024-09-09 19:17:25,48.539008,48.539008,
uno - SP,2024-09-09 19:17:25,48.246016,48.246016,
uno - SP,2024-09-09 19:17:25,46.488064,46.488064,
uno - SP,2024-09-09 19:17:25,45.511424,45.511424,
uno - SP,2024-09-09 19:17:26,49.613312,49.613312,
uno - SP,2024-09-09 19:17:26,45.218432,45.218432,
uno - SP,2024-09-09 19:17:26,45.706752,45.706752,
uno - SP,2024-09-09 19:17:26,49.710976,49.710976,
uno - SP,2024-09-09 19:17:26,49.222656,49.222656,
uno - SP,2024-09-09 19:17:27,45.706752,45.706752,
uno - SP,2024-09-09 19:17:27,48.34368,48.34368,
uno - SP,2024-09-09 19:17:27,46.488064,46.488064,
uno - SP,2024-09-09 19:17:27,45.609088,45.609088,
uno - SP,2024-09-09 19:17:28,49.124992,49.124992,
uno - SP,2024-09-09 19:17:28,46.097408,46.097408,
uno - SP,2024-09-09 19:17:28,46.3904,46.3904,
uno - SP,2024-09-09 19:17:28,45.218432,45.218432,
uno - SP,2024-09-09 19:17:28,48.734336,48.734336,
uno - SP,2024-09-09 19:17:29,45.41376,45.41376,
uno - SP,2024-09-09 19:17:29,49.417984,49.417984,
uno - SP,2024-09-09 19:17:29,45.511424,45.511424,
uno - SP,2024-09-09 19:17:29,45.316096,45.316096,
uno - SP,2024-09-09 19:17:29,45.41376,45.41376,
uno - SP,2024-09-09 19:17:30,45.511424,45.511424,
uno - SP,2024-09-09 19:17:30,45.218432,45.218432,
uno - SP,2024-09-09 19:17:30,49.32032,49.32032,
uno - SP,2024-09-09 19:17:30,45.316096,45.316096,
uno - SP,2024-09-09 19:17:31,49.32032,49.32032,
uno - SP,2024-09-09 19:17:31,49.222656,49.222656,
uno - SP,2024-09-09 19:17:31,45.609088,45.609088,
uno - SP,2024-09-09 19:17:31,45.999744,45.999744,
uno - SP,2024-09-09 19:17:31,49.32032,49.32032,
uno - SP,2024-09-09 19:17:32,49.222656,49.222656,
uno - SP,2024-09-09 19:17:32,45.609088,45.609088,
uno - SP,2024-09-09 19:17:32,48.636672,48.636672,
uno - SP,2024-09-09 19:17:32,45.218432,45.218432,
uno - SP,2024-09-09 19:17:32,45.316096,45.316096,
uno - SP,2024-09-09 19:17:33,48.929664,48.929664,
uno - SP,2024-09-09 19:17:33,45.41376,45.41376,
uno - SP,2024-09-09 19:17:33,45.609088,45.609088,
uno - SP,2024-09-09 19:17:33,49.32032,49.32032,
uno - SP,2024-09-09 19:17:33,45.316096,45.316096,
uno - SP,2024-09-09 19:17:34,48.050688,48.050688,
uno - SP,2024-09-09 19:17:34,45.804416,45.804416,
uno - SP,2024-09-09 19:17:34,45.218432,45.218432,
uno - SP,2024-09-09 19:17:34,49.124992,49.124992,
uno - SP,2024-09-09 19:17:34,48.636672,48.636672,
uno - SP,2024-09-09 19:17:35,45.804416,45.804416,
uno - SP,2024-09-09 19:17:35,45.316096,45.316096,
uno - SP,2024-09-09 19:17:35,45.609088,45.609088,
uno - SP,2024-09-09 19:17:35,48.148352,48.148352,
uno - SP,2024-09-09 19:17:35,45.804416,45.804416,
uno - SP,2024-09-09 19:17:36,45.218432,45.218432,
uno - SP,2024-09-09 19:17:36,45.511424,45.511424,
uno - SP,2024-09-09 19:17:36,48.539008,48.539008,
uno - SP,2024-09-09 19:17:36,49.515648,49.515648,
uno - SP,2024-09-09 19:17:37,49.222656,49.222656,
uno - SP,2024-09-09 19:17:37,45.511424,45.511424,
uno - SP,2024-09-09 19:17:37,48.050688,48.050688,
uno - SP,2024-09-09 19:17:37,45.316096,45.316096,
uno - SP,2024-09-09 19:17:37,49.417984,49.417984,
uno - SP,2024-09-09 19:17:38,49.222656,49.222656,
uno - SP,2024-09-09 19:17:38,45.41376,45.41376,
uno - SP,2024-09-09 19:17:38,45.706752,45.706752,
uno - SP,2024-09-09 19:17:38,48.050688,48.050688,
uno - SP,2024-09-09 19:17:38,46.097408,46.097408,
uno - SP,2024-09-09 19:17:39,45.41376,45.41376,
uno - SP,2024-09-09 19:17:39,45.706752,45.706752,
uno - SP,2024-09-09 19:17:39,45.804416,45.804416,
uno - SP,2024-09-09 19:17:39,45.41376,45.41376,
uno - SP,2024-09-09 19:17:39,45.706752,45.706752,
uno - SP,2024-09-09 19:17:40,49.32032,49.32032,
uno - SP,2024-09-09 19:17:40,45.706752,45.706752,
uno - SP,2024-09-09 19:17:40,45.120768,45.120768,
uno - SP,2024-09-09 19:17:40,46.097408,46.097408,
uno - SP,2024-09-09 19:17:41,45.511424,45.511424,
uno - SP,2024-09-09 19:17:41,49.515648,49.515648,
uno - SP,2024-09-09 19:17:41,48.832,48.832,
uno - SP,2024-09-09 19:17:41,48.34368,48.34368,
uno - SP,2024-09-09 19:17:41,48.832,48.832,
uno - SP,2024-09-09 19:17:42,49.32032,49.32032,
uno - SP,2024-09-09 19:17:42,49.417984,49.417984,
uno - SP,2024-09-09 19:17:42,45.511424,45.511424,
uno - SP,2024-09-09 19:17:42,48.734336,48.734336,
uno - SP,2024-09-09 19:17:42,46.3904,46.3904,
uno - SP,2024-09-09 19:17:43,45.41376,45.41376,
uno - SP,2024-09-09 19:17:43,49.222656,49.222656,
uno - SP,2024-09-09 19:17:43,48.539008,48.539008,
uno - SP,2024-09-09 19:17:43,45.999744,45.999744,
uno - SP,2024-09-09 19:17:43,45.609088,45.609088,
uno - SP,2024-09-09 19:17:44,49.32032,49.32032,
uno - SP,2024-09-09 19:17:44,45.706752,45.706752,
uno - SP,2024-09-09 19:17:44,45.511424,45.511424,
uno - SP,2024-09-09 19:17:44,49.124992,49.124992,
uno - SP,2024-09-09 19:17:45,48.441344,48.441344,
uno - SP,2024-09-09 19:17:45,45.90208,45.90208,
uno - SP,2024-09-09 19:17:45,45.511424,45.511424,
uno - SP,2024-09-09 19:17:45,49.613312,49.613312,
uno - SP,2024-09-09 19:17:45,49.027328,49.027328,
uno - SP,2024-09-09 19:17:46,45.609088,45.609088,
uno - SP,2024-09-09 19:17:46,46.683392,46.683392,
uno - SP,2024-09-09 19:17:46,45.511424,45.511424,
uno - SP,2024-09-09 19:17:46,45.316096,45.316096,
uno - SP,2024-09-09 19:17:46,48.539008,48.539008,
uno - SP,2024-09-09 19:17:47,45.41376,45.41376,
uno - SP,2024-09-09 19:17:47,48.246016,48.246016,
uno - SP,2024-09-09 19:17:47,49.222656,49.222656,
uno - SP,2024-09-09 19:17:47,45.706752,45.706752,
uno - SP,2024-09-09 19:17:47,45.90208,45.90208,
uno - SP,2024-09-09 19:17:48,45.316096,45.316096,
uno - SP,2024-09-09 19:17:48,49.906304,49.906304,
uno - SP,2024-09-09 19:17:48,45.706752,45.706752,
uno - SP,2024-09-09 19:17:48,45.804416,45.804416,
uno - SP,2024-09-09 19:17:48,45.316096,45.316096,
uno - SP,2024-09-09 19:17:49,50.101632,50.101632,
uno - SP,2024-09-09 19:17:49,45.609088,45.609088,
uno - SP,2024-09-09 19:17:49,45.316096,45.316096,
uno - SP,2024-09-09 19:17:49,45.609088,45.609088,
uno - SP,2024-09-09 19:17:50,45.706752,45.706752,
uno - SP,2024-09-09 19:17:50,45.609088,45.609088,
uno - SP,2024-09-09 19:17:50,46.585728,46.585728,
uno - SP,2024-09-09 19:17:50,49.710976,49.710976,
uno - SP,2024-09-09 19:17:50,45.609088,45.609088,
uno - SP,2024-09-09 19:17:51,48.050688,48.050688,
uno - SP,2024-09-09 19:17:51,46.292736,46.292736,
uno - SP,2024-09-09 19:17:51,45.609088,45.609088,
uno - SP,2024-09-09 19:17:51,49.417984,49.417984,
uno - SP,2024-09-09 19:17:51,45.804416,45.804416,
uno - SP,2024-09-09 19:17:52,47.660032,47.660032,
uno - SP,2024-09-09 19:17:52,46.87872,46.87872,
uno - SP,2024-09-09 19:17:52,49.32032,49.32032,
uno - SP,2024-09-09 19:17:52,45.706752,45.706752,
uno - SP,2024-09-09 19:17:52,45.804416,45.804416,
uno - SP,2024-09-09 19:17:53,46.097408,46.097408,
uno - SP,2024-09-09 19:17:53,49.710976,49.710976,
uno - SP,2024-09-09 19:17:53,49.32032,49.32032,
uno - SP,2024-09-09 19:17:53,45.706752,45.706752,
uno - SP,2024-09-09 19:17:53,45.90208,45.90208,
uno - SP,2024-09-09 19:17:54,45.511424,45.511424,
uno - SP,2024-09-09 19:17:54,45.609088,45.609088,
uno - SP,2024-09-09 19:17:54,45.706752,45.706752,
uno - SP,2024-09-09 19:17:54,45.511424,45.511424,
uno - SP,2024-09-09 19:17:55,49.417984,49.417984,
uno - SP,2024-09-09 19:17:55,45.609088,45.609088,
uno - SP,2024-09-09 19:17:55,49.417984,49.417984,
uno - SP,2024-09-09 19:17:55,45.609088,45.609088,
uno - SP,2024-09-09 19:17:55,48.636672,48.636672,
uno - SP,2024-09-09 19:17:56,45.609088,45.609088,
uno - SP,2024-09-09 19:17:56,45.41376,45.41376,
uno - SP,2024-09-09 19:17:56,48.734336,48.734336,
uno - SP,2024-09-09 19:17:56,46.195072,46.195072,
uno - SP,2024-09-09 19:17:56,45.511424,45.511424,
uno - SP,2024-09-09 19:17:57,45.804416,45.804416,
uno - SP,2024-09-09 19:17:57,49.222656,49.222656,
uno - SP,2024-09-09 19:17:57,45.90208,45.90208,
uno - SP,2024-09-09 19:17:57,45.511424,45.511424,
uno - SP,2024-09-09 19:17:57,45.706752,45.706752,
uno - SP,2024-09-09 19:17:58,49.613312,49.613312,
uno - SP,2024-09-09 19:17:58,45.90208,45.90208,
uno - SP,2024-09-09 19:17:58,45.609088,45.609088,
uno - SP,2024-09-09 19:17:58,45.706752,45.706752,
uno - SP,2024-09-09 19:17:59,49.515648,49.515648,
uno - SP,2024-09-09 19:17:59,45.609088,45.609088,
uno - SP,2024-09-09 19:17:59,46.292736,46.292736,
uno - SP,2024-09-09 19:17:59,49.222656,49.222656,
uno - SP,2024-09-09 19:17:59,48.636672,48.636672,
uno - SP,2024-09-09 19:18:00,45.41376,45.41376,
uno - SP,2024-09-09 19:18:00,49.710976,49.710976,
uno - SP,2024-09-09 19:18:00,45.41376,45.41376,
uno - SP,2024-09-09 19:18:00,49.027328,49.027328,
uno - SP,2024-09-09 19:18:00,48.832,48.832,
uno - SP,2024-09-09 19:18:01,45.316096,45.316096,
uno - SP,2024-09-09 19:18:01,48.734336,48.734336,
uno - SP,2024-09-09 19:18:01,45.706752,45.706752,
uno - SP,2024-09-09 19:18:01,47.953024,47.953024,
uno - SP,2024-09-09 19:18:01,46.292736,46.292736,
uno - SP,2024-09-09 19:18:02,49.32032,49.32032,
uno - SP,2024-09-09 19:18:02,45.706752,45.706752,
uno - SP,2024-09-09 19:18:02,48.148352,48.148352,
uno - SP,2024-09-09 19:18:02,49.124992,49.124992,
uno - SP,2024-09-09 19:18:02,49.417984,49.417984,
uno - SP,2024-09-09 19:18:03,45.609088,45.609088,
uno - SP,2024-09-09 19:18:03,45.41376,45.41376,
uno - SP,2024-09-09 19:18:03,46.488064,46.488064,
uno - SP,2024-09-09 19:18:03,45.609088,45.609088,
uno - SP,2024-09-09 19:18:04,45.41376,45.41376,
uno - SP,2024-09-09 19:18:04,45.609088,45.609088,
uno - SP,2024-09-09 19:18:04,45.41376,45.41376,
uno - SP,2024-09-09 19:18:04,45.609088,45.609088,
uno - SP,2024-09-09 19:18:04,45.511424,45.511424,
uno - SP,2024-09-09 19:18:05,48.539008,48.539008,
uno - SP,2024-09-09 19:18:05,45.316096,45.316096,
uno - SP,2024-09-09 19:18:05,49.80864,49.80864,
uno - SP,2024-09-09 19:18:05,49.32032,49.32032,
uno - SP,2024-09-09 19:18:05,48.34368,48.34368,
uno - SP,2024-09-09 19:18:06,46.195072,46.195072,
uno - SP,2024-09-09 19:18:06,45.316096,45.316096,
uno - SP,2024-09-09 19:18:06,49.80864,49.80864,
uno - SP,2024-09-09 19:18:06,49.515648,49.515648,
uno - SP,2024-09-09 19:18:06,48.441344,48.441344,
uno - SP,2024-09-09 19:18:07,45.609088,45.609088,
uno - SP,2024-09-09 19:18:07,48.832,48.832,
uno - SP,2024-09-09 19:18:07,48.441344,48.441344,
uno - SP,2024-09-09 19:18:07,45.999744,45.999744,
uno - SP,2024-09-09 19:18:08,45.706752,45.706752,
uno - SP,2024-09-09 19:18:08,45.511424,45.511424,
uno - SP,2024-09-09 19:18:08,45.90208,45.90208,
uno - SP,2024-09-09 19:18:08,45.511424,45.511424,
uno - SP,2024-09-09 19:18:08,48.734336,48.734336,
uno - SP,2024-09-09 19:18:09,45.706752,45.706752,
uno - SP,2024-09-09 19:18:09,45.511424,45.511424,
uno - SP,2024-09-09 19:18:09,45.41376,45.41376,
