Tempo,Valor
2024-09-09 19:41:00,40.823552
2024-09-09 19:41:00,40.823552
2024-09-09 19:41:00,40.823552
2024-09-09 19:41:00,40.823552
2024-09-09 19:41:01,40.823552
2024-09-09 19:41:01,40.823552
2024-09-09 19:41:01,40.823552
2024-09-09 19:41:01,40.823552
2024-09-09 19:41:02,40.823552
2024-09-09 19:41:02,40.823552
2024-09-09 19:41:02,40.823552
2024-09-09 19:41:02,40.725888
2024-09-09 19:41:02,40.725888
2024-09-09 19:41:03,40.725888
2024-09-09 19:41:03,40.725888
2024-09-09 19:41:03,40.628224
2024-09-09 19:41:03,40.628224
2024-09-09 19:41:03,40.628224
2024-09-09 19:41:04,40.628224
2024-09-09 19:41:04,40.628224
2024-09-09 19:41:04,40.628224
2024-09-09 19:41:04,40.628224
2024-09-09 19:41:05,40.628224
2024-09-09 19:41:05,40.628224
2024-09-09 19:41:05,40.628224
2024-09-09 19:41:05,40.628224
2024-09-09 19:41:06,40.628224
2024-09-09 19:41:06,40.628224
2024-09-09 19:41:06,40.628224
2024-09-09 19:41:06,40.628224
2024-09-09 19:41:06,40.628224
2024-09-09 19:41:07,40.628224
2024-09-09 19:41:07,40.628224
2024-09-09 19:41:07,40.628224
2024-09-09 19:41:07,40.628224
2024-09-09 19:41:08,40.628224
2024-09-09 19:41:08,40.628224
2024-09-09 19:41:08,40.628224
2024-09-09 19:41:08,40.628224
2024-09-09 19:41:09,40.628224
2024-09-09 19:41:09,40.628224
2024-09-09 19:41:09,40.628224
2024-09-09 19:41:09,40.628224
2024-09-09 19:41:10,40.53056
2024-09-09 19:41:10,40.53056
2024-09-09 19:41:10,40.53056
2024-09-09 19:41:10,40.53056
2024-09-09 19:41:10,40.432896
2024-09-09 19:41:11,40.432896
2024-09-09 19:41:11,40.432896
2024-09-09 19:41:11,40.432896
2024-09-09 19:41:11,40.432896
2024-09-09 19:41:11,40.432896
2024-09-09 19:41:12,40.432896
2024-09-09 19:41:12,40.432896
2024-09-09 19:41:12,40.432896
2024-09-09 19:41:12,40.432896
2024-09-09 19:41:12,40.432896
2024-09-09 19:41:13,40.432896
2024-09-09 19:41:13,40.432896
2024-09-09 19:41:13,40.432896
2024-09-09 19:41:13,40.432896
2024-09-09 19:41:13,40.432896
2024-09-09 19:41:14,40.432896
2024-09-09 19:41:14,40.432896
2024-09-09 19:41:14,40.432896
2024-09-09 19:41:14,40.628224
2024-09-09 19:41:14,40.628224
2024-09-09 19:41:15,40.628224
2024-09-09 19:41:15,40.628224
2024-09-09 19:41:15,40.628224
2024-09-09 19:41:15,40.628224
2024-09-09 19:41:15,40.628224
2024-09-09 19:41:16,40.628224
2024-09-09 19:41:16,40.628224
2024-09-09 19:41:16,40.628224
2024-09-09 19:41:16,40.628224
2024-09-09 19:41:16,40.628224
